locs,techs,timesteps,storage_loss
Zambia,storageA,2005-09-06 19:00:00,0.16632708814612035
Zambia,storageA,2005-09-06 20:00:00,0.1663362287354631
Zambia,storageA,2005-09-06 21:00:00,0.16634537110427974
Zambia,storageA,2005-09-06 22:00:00,0.1663545152537224
Zambia,storageA,2005-09-06 23:00:00,0.1663636611852376
Zambia,storageA,2005-09-07 00:00:00,0.1663728088997837
Zambia,storageA,2005-09-07 01:00:00,0.1663819583989066
Zambia,storageA,2005-09-07 02:00:00,0.16639110968366425
Zambia,storageA,2005-09-07 03:00:00,0.16640026275531086
Zambia,storageA,2005-09-07 04:00:00,0.16640941761519965
Zambia,storageA,2005-09-07 05:00:00,0.16641857426448872
Zambia,storageA,2005-09-07 06:00:00,0.16642773270443512
Zambia,storageA,2005-09-07 07:00:00,0.16643689293639452
Zambia,storageA,2005-09-07 08:00:00,0.1664460549615278
Zambia,storageA,2005-09-07 09:00:00,0.16645521878119246
Zambia,storageA,2005-09-07 10:00:00,0.16646438439645322
Zambia,storageA,2005-09-07 11:00:00,0.16647355180876722
Zambia,storageA,2005-09-07 12:00:00,0.16648272101929878
Zambia,storageA,2005-09-07 13:00:00,0.16649189202931108
Zambia,storageA,2005-09-07 14:00:00,0.16650106484006824
Zambia,storageA,2005-09-07 15:00:00,0.16651023945293292
Zambia,storageA,2005-09-07 16:00:00,0.16651941586907315
Zambia,storageA,2005-09-07 17:00:00,0.16652859408965762
Zambia,storageA,2005-09-07 18:00:00,0.1665377741161498
Zambia,storageA,2005-09-07 19:00:00,0.16654695594981814
Zambia,storageA,2005-09-07 20:00:00,0.1665561395917362
Zambia,storageA,2005-09-07 21:00:00,0.16656532504327218
Zambia,storageA,2005-09-07 22:00:00,0.16657451230579515
Zambia,storageA,2005-09-07 23:00:00,0.16658370138047926
Zambia,storageA,2005-09-08 00:00:00,0.16659289226859744
Zambia,storageA,2005-09-08 01:00:00,0.16660208497152154
Zambia,storageA,2005-09-08 02:00:00,0.16661127949042834
Zambia,storageA,2005-09-08 03:00:00,0.16662047582659356
Zambia,storageA,2005-09-08 04:00:00,0.16662967398129372
Zambia,storageA,2005-09-08 05:00:00,0.16663887395590415
Zambia,storageA,2005-09-08 06:00:00,0.16664807575160548
Zambia,storageA,2005-09-08 07:00:00,0.16665727936977487
Zambia,storageA,2005-09-08 08:00:00,0.1666664848116926
Zambia,storageA,2005-09-08 09:00:00,0.1666756920785416
Zambia,storageA,2005-09-08 10:00:00,0.16668490117160395
Zambia,storageA,2005-09-08 11:00:00,0.16669411209226065
Zambia,storageA,2005-09-08 12:00:00,0.1667033248417956
Zambia,storageA,2005-09-08 13:00:00,0.1667125394214934
Zambia,storageA,2005-09-08 14:00:00,0.16672175583263987
Zambia,storageA,2005-09-08 15:00:00,0.1667309740764234
Zambia,storageA,2005-09-08 16:00:00,0.16674019415432778
Zambia,storageA,2005-09-08 17:00:00,0.1667494160675433
Zambia,storageA,2005-09-08 18:00:00,0.16675863981735928
Zambia,storageA,2005-09-08 19:00:00,0.16676786540506602
Zambia,storageA,2005-09-08 20:00:00,0.16677709283205286
Zambia,storageA,2005-09-08 21:00:00,0.1667863220994154
Zambia,storageA,2005-09-08 22:00:00,0.1667955532087415
Zambia,storageA,2005-09-08 23:00:00,0.1668047861611286
Zambia,storageA,2005-09-09 00:00:00,0.16681402095796974
Zambia,storageA,2005-09-09 01:00:00,0.16682325760056102
Zambia,storageA,2005-09-09 02:00:00,0.16683249609010056
Zambia,storageA,2005-09-09 03:00:00,0.16684173642808278
Zambia,storageA,2005-09-09 04:00:00,0.1668509786156097
Zambia,storageA,2005-09-09 05:00:00,0.16686022265417744
Zambia,storageA,2005-09-09 06:00:00,0.1668694685450865
Zambia,storageA,2005-09-09 07:00:00,0.16687871628954
Zambia,storageA,2005-09-09 08:00:00,0.16688796588884028
Zambia,storageA,2005-09-09 09:00:00,0.16689721734438898
Zambia,storageA,2005-09-09 10:00:00,0.1669064706575886
Zambia,storageA,2005-09-09 11:00:00,0.16691572582954764
Zambia,storageA,2005-09-09 12:00:00,0.1669249828616707
Zambia,storageA,2005-09-09 13:00:00,0.1669342417553631
Zambia,storageA,2005-09-09 14:00:00,0.16694350251183446
Zambia,storageA,2005-09-09 15:00:00,0.16695276513239388
Zambia,storageA,2005-09-09 16:00:00,0.16696202961844947
Zambia,storageA,2005-09-09 17:00:00,0.16697129597141058
Zambia,storageA,2005-09-09 18:00:00,0.16698056419239218
Zambia,storageA,2005-09-09 19:00:00,0.1669898342828055
Zambia,storageA,2005-09-09 20:00:00,0.16699910624406258
Zambia,storageA,2005-09-09 21:00:00,0.16700838007747826
Zambia,storageA,2005-09-09 22:00:00,0.16701765578426944
Zambia,storageA,2005-09-09 23:00:00,0.16702693336585142
Zambia,storageA,2005-09-10 00:00:00,0.16703621282354164
Zambia,storageA,2005-09-10 01:00:00,0.16704549415865855
Zambia,storageA,2005-09-10 02:00:00,0.16705477737252167
Zambia,storageA,2005-09-10 03:00:00,0.16706406246664834
Zambia,storageA,2005-09-10 04:00:00,0.1670733494421631
Zambia,storageA,2005-09-10 05:00:00,0.1670826383004866
Zambia,storageA,2005-09-10 06:00:00,0.16709192904294226
Zambia,storageA,2005-09-10 07:00:00,0.1671012216709529
Zambia,storageA,2005-09-10 08:00:00,0.16711051618574524
Zambia,storageA,2005-09-10 09:00:00,0.167119812588744
Zambia,storageA,2005-09-10 10:00:00,0.16712911088127647
Zambia,storageA,2005-09-10 11:00:00,0.1671384110646707
Zambia,storageA,2005-09-10 12:00:00,0.16714771314035448
Zambia,storageA,2005-09-10 13:00:00,0.16715701710955935
Zambia,storageA,2005-09-10 14:00:00,0.16716632297381356
Zambia,storageA,2005-09-10 15:00:00,0.16717563073425196
Zambia,storageA,2005-09-10 16:00:00,0.16718494039240492
Zambia,storageA,2005-09-10 17:00:00,0.16719425194950774
Zambia,storageA,2005-09-10 18:00:00,0.16720356540699416
Zambia,storageA,2005-09-10 19:00:00,0.1672128807662001
Zambia,storageA,2005-09-10 20:00:00,0.16722219802856128
Zambia,storageA,2005-09-10 21:00:00,0.16723151719531698
Zambia,storageA,2005-09-10 22:00:00,0.16724083826790478
Zambia,storageA,2005-09-10 23:00:00,0.16725016124766473
Zambia,storageA,2005-09-11 00:00:00,0.16725948613593766
Zambia,storageA,2005-09-11 01:00:00,0.1672688129341642
Zambia,storageA,2005-09-11 02:00:00,0.16727814164358865
Zambia,storageA,2005-09-11 03:00:00,0.16728747226575227
Zambia,storageA,2005-09-11 04:00:00,0.16729680480190134
Zambia,storageA,2005-09-11 05:00:00,0.16730613925348048
Zambia,storageA,2005-09-11 06:00:00,0.16731547562183666
Zambia,storageA,2005-09-11 07:00:00,0.1673248139082188
Zambia,storageA,2005-09-11 08:00:00,0.16733415411427235
Zambia,storageA,2005-09-11 09:00:00,0.16734349624114958
Zambia,storageA,2005-09-11 10:00:00,0.16735284029030018
Zambia,storageA,2005-09-11 11:00:00,0.16736218626317487
Zambia,storageA,2005-09-11 12:00:00,0.16737153416102782
Zambia,storageA,2005-09-11 13:00:00,0.16738088398531176
Zambia,storageA,2005-09-11 14:00:00,0.16739023573748038
Zambia,storageA,2005-09-11 15:00:00,0.167399589418791
Zambia,storageA,2005-09-11 16:00:00,0.1674089450306992
Zambia,storageA,2005-09-11 17:00:00,0.16741830257466206
Zambia,storageA,2005-09-11 18:00:00,0.16742766205184054
Zambia,storageA,2005-09-11 19:00:00,0.16743702346389164
Zambia,storageA,2005-09-11 20:00:00,0.16744638681207724
Zambia,storageA,2005-09-11 21:00:00,0.16745575209775948
Zambia,storageA,2005-09-11 22:00:00,0.16746511932249933
Zambia,storageA,2005-09-11 23:00:00,0.16747448848746285
Zambia,storageA,2005-09-12 00:00:00,0.16748385959421316
Zambia,storageA,2005-09-12 01:00:00,0.16749323264411647
Zambia,storageA,2005-09-12 02:00:00,0.1675026076385397
Zambia,storageA,2005-09-12 03:00:00,0.16751198457885122
Zambia,storageA,2005-09-12 04:00:00,0.1675213634666182
Zambia,storageA,2005-09-12 05:00:00,0.16753074430311188
Zambia,storageA,2005-09-12 06:00:00,0.1675401270897035
Zambia,storageA,2005-09-12 07:00:00,0.16754951182796346
Zambia,storageA,2005-09-12 08:00:00,0.16755889851916608
Zambia,storageA,2005-09-12 09:00:00,0.16756828716468572
Zambia,storageA,2005-09-12 10:00:00,0.16757767776609592
Zambia,storageA,2005-09-12 11:00:00,0.16758707032477316
Zambia,storageA,2005-09-12 12:00:00,0.16759646484199578
Zambia,storageA,2005-09-12 13:00:00,0.16760586131924146
Zambia,storageA,2005-09-12 14:00:00,0.16761525975798894
Zambia,storageA,2005-09-12 15:00:00,0.1676246601596187
Zambia,storageA,2005-09-12 16:00:00,0.16763406252561164
Zambia,storageA,2005-09-12 17:00:00,0.16764346685735054
Zambia,storageA,2005-09-12 18:00:00,0.16765287315611985
Zambia,storageA,2005-09-12 19:00:00,0.16766228142360207
Zambia,storageA,2005-09-12 20:00:00,0.16767169166098458
Zambia,storageA,2005-09-12 21:00:00,0.16768110386985266
Zambia,storageA,2005-09-12 22:00:00,0.16769051805159427
Zambia,storageA,2005-09-12 23:00:00,0.16769993420759854
Zambia,storageA,2005-09-13 00:00:00,0.16770935233935474
Zambia,storageA,2005-09-13 01:00:00,0.16771877244835331
Zambia,storageA,2005-09-13 02:00:00,0.1677281945357878
Zambia,storageA,2005-09-13 03:00:00,0.16773761860334938
Zambia,storageA,2005-09-13 04:00:00,0.1677470446524323
Zambia,storageA,2005-09-13 05:00:00,0.16775647268433275
Zambia,storageA,2005-09-13 06:00:00,0.16776590270064576
Zambia,storageA,2005-09-13 07:00:00,0.16777533470266953
Zambia,storageA,2005-09-13 08:00:00,0.1677847686920013
Zambia,storageA,2005-09-13 09:00:00,0.1677942046700407
Zambia,storageA,2005-09-13 10:00:00,0.1678036426380891
Zambia,storageA,2005-09-13 11:00:00,0.1678130825978465
Zambia,storageA,2005-09-13 12:00:00,0.16782252455051702
Zambia,storageA,2005-09-13 13:00:00,0.1678319684978026
Zambia,storageA,2005-09-13 14:00:00,0.16784141444090958
Zambia,storageA,2005-09-13 15:00:00,0.16785086238144298
Zambia,storageA,2005-09-13 16:00:00,0.16786031232080992
Zambia,storageA,2005-09-13 17:00:00,0.16786976426041872
Zambia,storageA,2005-09-13 18:00:00,0.16787921820187748
Zambia,storageA,2005-09-13 19:00:00,0.16788867414649744
Zambia,storageA,2005-09-13 20:00:00,0.16789813209578938
Zambia,storageA,2005-09-13 21:00:00,0.16790759205116604
Zambia,storageA,2005-09-13 22:00:00,0.16791705401424006
Zambia,storageA,2005-09-13 23:00:00,0.16792651798632674
Zambia,storageA,2005-09-14 00:00:00,0.16793598396894155
Zambia,storageA,2005-09-14 01:00:00,0.16794545196360094
Zambia,storageA,2005-09-14 02:00:00,0.16795492197172301
Zambia,storageA,2005-09-14 03:00:00,0.16796439399472698
Zambia,storageA,2005-09-14 04:00:00,0.16797386803423214
Zambia,storageA,2005-09-14 05:00:00,0.16798334409156054
Zambia,storageA,2005-09-14 06:00:00,0.16799282216833356
Zambia,storageA,2005-09-14 07:00:00,0.16800230226587534
Zambia,storageA,2005-09-14 08:00:00,0.16801178438571024
Zambia,storageA,2005-09-14 09:00:00,0.16802126852946309
Zambia,storageA,2005-09-14 10:00:00,0.16803075469836173
Zambia,storageA,2005-09-14 11:00:00,0.168040242894133
Zambia,storageA,2005-09-14 12:00:00,0.1680497331181064
Zambia,storageA,2005-09-14 13:00:00,0.16805922537181192
Zambia,storageA,2005-09-14 14:00:00,0.1680687196567804
Zambia,storageA,2005-09-14 15:00:00,0.16807821597444453
Zambia,storageA,2005-09-14 16:00:00,0.16808771432633754
Zambia,storageA,2005-09-14 17:00:00,0.16809721471379435
Zambia,storageA,2005-09-14 18:00:00,0.16810671713854994
Zambia,storageA,2005-09-14 19:00:00,0.16811622160204145
Zambia,storageA,2005-09-14 20:00:00,0.168125728105607
Zambia,storageA,2005-09-14 21:00:00,0.16813523665088545
Zambia,storageA,2005-09-14 22:00:00,0.1681447472394169
Zambia,storageA,2005-09-14 23:00:00,0.16815425987254287
Zambia,storageA,2005-09-15 00:00:00,0.16816377455180595
Zambia,storageA,2005-09-15 01:00:00,0.16817329127884925
Zambia,storageA,2005-09-15 02:00:00,0.16818281005501798
Zambia,storageA,2005-09-15 03:00:00,0.1681923308819577
Zambia,storageA,2005-09-15 04:00:00,0.16820185376111566
Zambia,storageA,2005-09-15 05:00:00,0.16821137869393996
Zambia,storageA,2005-09-15 06:00:00,0.16822090568197998
Zambia,storageA,2005-09-15 07:00:00,0.16823043472678606
Zambia,storageA,2005-09-15 08:00:00,0.16823996582980996
Zambia,storageA,2005-09-15 09:00:00,0.16824949899270425
Zambia,storageA,2005-09-15 10:00:00,0.16825903421682298
Zambia,storageA,2005-09-15 11:00:00,0.16826857150372135
Zambia,storageA,2005-09-15 12:00:00,0.16827811085495542
Zambia,storageA,2005-09-15 13:00:00,0.16828765227208256
Zambia,storageA,2005-09-15 14:00:00,0.16829719575666133
Zambia,storageA,2005-09-15 15:00:00,0.16830674131005158
Zambia,storageA,2005-09-15 16:00:00,0.16831628893381415
Zambia,storageA,2005-09-15 17:00:00,0.16832583862961095
Zambia,storageA,2005-09-15 18:00:00,0.16833539039890533
Zambia,storageA,2005-09-15 19:00:00,0.16834494424326155
Zambia,storageA,2005-09-15 20:00:00,0.16835450016404527
Zambia,storageA,2005-09-15 21:00:00,0.1683640581630231
Zambia,storageA,2005-09-15 22:00:00,0.16837361824166314
Zambia,storageA,2005-09-15 23:00:00,0.16838318040133418
Zambia,storageA,2005-09-16 00:00:00,0.1683927446438067
Zambia,storageA,2005-09-16 01:00:00,0.16840231097045197
Zambia,storageA,2005-09-16 02:00:00,0.16841187938294272
Zambia,storageA,2005-09-16 03:00:00,0.16842144988275268
Zambia,storageA,2005-09-16 04:00:00,0.1684310224714568
Zambia,storageA,2005-09-16 05:00:00,0.16844059715053122
Zambia,storageA,2005-09-16 06:00:00,0.1684501739216535
Zambia,storageA,2005-09-16 07:00:00,0.16845975278620187
Zambia,storageA,2005-09-16 08:00:00,0.16846933374595646
Zambia,storageA,2005-09-16 09:00:00,0.16847891680219768
Zambia,storageA,2005-09-16 10:00:00,0.16848850195670806
Zambia,storageA,2005-09-16 11:00:00,0.16849808921097076
Zambia,storageA,2005-09-16 12:00:00,0.16850767856647025
Zambia,storageA,2005-09-16 13:00:00,0.16851727002489247
Zambia,storageA,2005-09-16 14:00:00,0.16852686358772412
Zambia,storageA,2005-09-16 15:00:00,0.16853645925655344
Zambia,storageA,2005-09-16 16:00:00,0.16854605703286954
Zambia,storageA,2005-09-16 17:00:00,0.1685556569183633
Zambia,storageA,2005-09-16 18:00:00,0.16856525891452628
Zambia,storageA,2005-09-16 19:00:00,0.16857486302285113
Zambia,storageA,2005-09-16 20:00:00,0.16858446924513273
Zambia,storageA,2005-09-16 21:00:00,0.16859407758276598
Zambia,storageA,2005-09-16 22:00:00,0.1686036880373475
Zambia,storageA,2005-09-16 23:00:00,0.16861330061047514
Zambia,storageA,2005-09-17 00:00:00,0.16862291530374807
Zambia,storageA,2005-09-17 01:00:00,0.16863253211876658
Zambia,storageA,2005-09-17 02:00:00,0.16864215105703195
Zambia,storageA,2005-09-17 03:00:00,0.16865177212014695
Zambia,storageA,2005-09-17 04:00:00,0.16866139530971552
Zambia,storageA,2005-09-17 05:00:00,0.16867102062734302
Zambia,storageA,2005-09-17 06:00:00,0.1686806480746358
Zambia,storageA,2005-09-17 07:00:00,0.16869027765310127
Zambia,storageA,2005-09-17 08:00:00,0.16869990936434834
Zambia,storageA,2005-09-17 09:00:00,0.16870954320998713
Zambia,storageA,2005-09-17 10:00:00,0.16871917919172966
Zambia,storageA,2005-09-17 11:00:00,0.16872881731088712
Zambia,storageA,2005-09-17 12:00:00,0.16873845756937486
Zambia,storageA,2005-09-17 13:00:00,0.16874809996860693
Zambia,storageA,2005-09-17 14:00:00,0.16875774451019998
Zambia,storageA,2005-09-17 15:00:00,0.16876739119577147
Zambia,storageA,2005-09-17 16:00:00,0.16877704002694036
Zambia,storageA,2005-09-17 17:00:00,0.16878669100532684
Zambia,storageA,2005-09-17 18:00:00,0.16879634413245165
Zambia,storageA,2005-09-17 19:00:00,0.16880599941013866
Zambia,storageA,2005-09-17 20:00:00,0.16881565683971006
Zambia,storageA,2005-09-17 21:00:00,0.1688253164228916
Zambia,storageA,2005-09-17 22:00:00,0.1688349781614103
Zambia,storageA,2005-09-17 23:00:00,0.16884464205679314
Zambia,storageA,2005-09-18 00:00:00,0.16885430811066932
Zambia,storageA,2005-09-18 01:00:00,0.1688639763245683
Zambia,storageA,2005-09-18 02:00:00,0.16887364670022226
Zambia,storageA,2005-09-18 03:00:00,0.16888331923916314
Zambia,storageA,2005-09-18 04:00:00,0.16889299394312585
Zambia,storageA,2005-09-18 05:00:00,0.1689026708137456
Zambia,storageA,2005-09-18 06:00:00,0.16891234985245765
Zambia,storageA,2005-09-18 07:00:00,0.16892203106110126
Zambia,storageA,2005-09-18 08:00:00,0.1689317144412148
Zambia,storageA,2005-09-18 09:00:00,0.16894139999443866
Zambia,storageA,2005-09-18 10:00:00,0.16895108772231401
Zambia,storageA,2005-09-18 11:00:00,0.16896077762668502
Zambia,storageA,2005-09-18 12:00:00,0.1689704697089947
Zambia,storageA,2005-09-18 13:00:00,0.16898016397098925
Zambia,storageA,2005-09-18 14:00:00,0.1689898604143156
Zambia,storageA,2005-09-18 15:00:00,0.16899955904052102
Zambia,storageA,2005-09-18 16:00:00,0.16900925985135576
Zambia,storageA,2005-09-18 17:00:00,0.1690189628483698
Zambia,storageA,2005-09-18 18:00:00,0.16902866803331598
Zambia,storageA,2005-09-18 19:00:00,0.1690383754077467
Zambia,storageA,2005-09-18 20:00:00,0.16904808497341758
Zambia,storageA,2005-09-18 21:00:00,0.1690577967318836
Zambia,storageA,2005-09-18 22:00:00,0.16906751068480194
Zambia,storageA,2005-09-18 23:00:00,0.1690772268338313
Zambia,storageA,2005-09-19 00:00:00,0.1690869451807323
Zambia,storageA,2005-09-19 01:00:00,0.16909666572706522
Zambia,storageA,2005-09-19 02:00:00,0.16910638847449252
Zambia,storageA,2005-09-19 03:00:00,0.16911611342477895
Zambia,storageA,2005-09-19 04:00:00,0.16912584057948868
Zambia,storageA,2005-09-19 05:00:00,0.16913556994028814
Zambia,storageA,2005-09-19 06:00:00,0.16914530150884508
Zambia,storageA,2005-09-19 07:00:00,0.16915503528682846
Zambia,storageA,2005-09-19 08:00:00,0.16916477127600976
Zambia,storageA,2005-09-19 09:00:00,0.16917450947795964
Zambia,storageA,2005-09-19 10:00:00,0.1691842498943512
Zambia,storageA,2005-09-19 11:00:00,0.1691939925269597
Zambia,storageA,2005-09-19 12:00:00,0.16920373737735994
Zambia,storageA,2005-09-19 13:00:00,0.16921348444733006
Zambia,storageA,2005-09-19 14:00:00,0.16922323373834622
Zambia,storageA,2005-09-19 15:00:00,0.16923298525239125
Zambia,storageA,2005-09-19 16:00:00,0.16924273899094416
Zambia,storageA,2005-09-19 17:00:00,0.1692524949556873
Zambia,storageA,2005-09-19 18:00:00,0.16926225314840546
Zambia,storageA,2005-09-19 19:00:00,0.16927201357078386
Zambia,storageA,2005-09-19 20:00:00,0.1692817762245087
Zambia,storageA,2005-09-19 21:00:00,0.16929154111116684
Zambia,storageA,2005-09-19 22:00:00,0.16930130823254844
Zambia,storageA,2005-09-19 23:00:00,0.16931107759034394
Zambia,storageA,2005-09-20 00:00:00,0.16932084918634646
Zambia,storageA,2005-09-20 01:00:00,0.16933062302204674
Zambia,storageA,2005-09-20 02:00:00,0.16934039909934168
Zambia,storageA,2005-09-20 03:00:00,0.16935017741982608
Zambia,storageA,2005-09-20 04:00:00,0.16935995798529846
Zambia,storageA,2005-09-20 05:00:00,0.16936974079735606
Zambia,storageA,2005-09-20 06:00:00,0.16937952585769905
Zambia,storageA,2005-09-20 07:00:00,0.16938931316823125
Zambia,storageA,2005-09-20 08:00:00,0.16939910273045286
Zambia,storageA,2005-09-20 09:00:00,0.16940889454616925
Zambia,storageA,2005-09-20 10:00:00,0.16941868861718715
Zambia,storageA,2005-09-20 11:00:00,0.16942848494511234
Zambia,storageA,2005-09-20 12:00:00,0.16943828353165286
Zambia,storageA,2005-09-20 13:00:00,0.16944808437851844
Zambia,storageA,2005-09-20 14:00:00,0.1694578874875214
Zambia,storageA,2005-09-20 15:00:00,0.16946769286037414
Zambia,storageA,2005-09-20 16:00:00,0.1694775004987904
Zambia,storageA,2005-09-20 17:00:00,0.16948731040458678
Zambia,storageA,2005-09-20 18:00:00,0.1694971225792771
Zambia,storageA,2005-09-20 19:00:00,0.16950693702478198
Zambia,storageA,2005-09-20 20:00:00,0.16951675374271954
Zambia,storageA,2005-09-20 21:00:00,0.16952657273491184
Zambia,storageA,2005-09-20 22:00:00,0.16953639400308107
Zambia,storageA,2005-09-20 23:00:00,0.1695462175490521
Zambia,storageA,2005-09-21 00:00:00,0.16955604337434724
Zambia,storageA,2005-09-21 01:00:00,0.16956587148089552
Zambia,storageA,2005-09-21 02:00:00,0.16957570187042484
Zambia,storageA,2005-09-21 03:00:00,0.1695855345446643
Zambia,storageA,2005-09-21 04:00:00,0.16959536950534454
Zambia,storageA,2005-09-21 05:00:00,0.16960520675419755
Zambia,storageA,2005-09-21 06:00:00,0.1696150462929568
Zambia,storageA,2005-09-21 07:00:00,0.16962488812356008
Zambia,storageA,2005-09-21 08:00:00,0.16963473224754064
Zambia,storageA,2005-09-21 09:00:00,0.16964457866673774
Zambia,storageA,2005-09-21 10:00:00,0.16965442738299202
Zambia,storageA,2005-09-21 11:00:00,0.16966427839804385
Zambia,storageA,2005-09-21 12:00:00,0.16967413171353388
Zambia,storageA,2005-09-21 13:00:00,0.1696839873314086
Zambia,storageA,2005-09-21 14:00:00,0.1696938452533111
Zambia,storageA,2005-09-21 15:00:00,0.1697037054809878
Zambia,storageA,2005-09-21 16:00:00,0.1697135680163896
Zambia,storageA,2005-09-21 17:00:00,0.16972343286106226
Zambia,storageA,2005-09-21 18:00:00,0.16973330001695972
Zambia,storageA,2005-09-21 19:00:00,0.1697431694858341
Zambia,storageA,2005-09-21 20:00:00,0.16975304126943874
Zambia,storageA,2005-09-21 21:00:00,0.16976291536942706
Zambia,storageA,2005-09-21 22:00:00,0.16977279178786026
Zambia,storageA,2005-09-21 23:00:00,0.16978267052629284
Zambia,storageA,2005-09-22 00:00:00,0.16979255158658588
Zambia,storageA,2005-09-22 01:00:00,0.16980243497060174
Zambia,storageA,2005-09-22 02:00:00,0.16981232068000082
Zambia,storageA,2005-09-22 03:00:00,0.1698222087166487
Zambia,storageA,2005-09-22 04:00:00,0.1698320990824121
Zambia,storageA,2005-09-22 05:00:00,0.16984199177895587
Zambia,storageA,2005-09-22 06:00:00,0.16985188680814986
Zambia,storageA,2005-09-22 07:00:00,0.1698617841718653
Zambia,storageA,2005-09-22 08:00:00,0.16987168387177148
Zambia,storageA,2005-09-22 09:00:00,0.16988158590974264
Zambia,storageA,2005-09-22 10:00:00,0.16989149028755268
Zambia,storageA,2005-09-22 11:00:00,0.16990139700707893
Zambia,storageA,2005-09-22 12:00:00,0.1699113060699963
Zambia,storageA,2005-09-22 13:00:00,0.16992121747828706
Zambia,storageA,2005-09-22 14:00:00,0.16993113123373094
Zambia,storageA,2005-09-22 15:00:00,0.1699410473381094
Zambia,storageA,2005-09-22 16:00:00,0.16995096579320518
Zambia,storageA,2005-09-22 17:00:00,0.1699608866008026
Zambia,storageA,2005-09-22 18:00:00,0.16997080976289144
Zambia,storageA,2005-09-22 19:00:00,0.16998073528125898
Zambia,storageA,2005-09-22 20:00:00,0.1699906631575921
Zambia,storageA,2005-09-22 21:00:00,0.17000059339378307
Zambia,storageA,2005-09-22 22:00:00,0.1700105259917256
Zambia,storageA,2005-09-22 23:00:00,0.1700204609533151
Zambia,storageA,2005-09-23 00:00:00,0.1700303982801424
Zambia,storageA,2005-09-23 01:00:00,0.17004033797430987
Zambia,storageA,2005-09-23 02:00:00,0.17005028003751346
Zambia,storageA,2005-09-23 03:00:00,0.17006022447155222
Zambia,storageA,2005-09-23 04:00:00,0.1700701712784315
Zambia,storageA,2005-09-23 05:00:00,0.17008012045985135
Zambia,storageA,2005-09-23 06:00:00,0.17009007201771795
Zambia,storageA,2005-09-23 07:00:00,0.1701000259538366
Zambia,storageA,2005-09-23 08:00:00,0.1701099822701165
Zambia,storageA,2005-09-23 09:00:00,0.17011994096846822
Zambia,storageA,2005-09-23 10:00:00,0.17012990205059966
Zambia,storageA,2005-09-23 11:00:00,0.17013986551842453
Zambia,storageA,2005-09-23 12:00:00,0.17014983137385806
Zambia,storageA,2005-09-23 13:00:00,0.17015979961871486
Zambia,storageA,2005-09-23 14:00:00,0.17016977025491328
Zambia,storageA,2005-09-23 15:00:00,0.17017974328427118
Zambia,storageA,2005-09-23 16:00:00,0.17018971870860758
Zambia,storageA,2005-09-23 17:00:00,0.17019969652984565
Zambia,storageA,2005-09-23 18:00:00,0.17020967674990994
Zambia,storageA,2005-09-23 19:00:00,0.1702196593705221
Zambia,storageA,2005-09-23 20:00:00,0.17022964439371208
Zambia,storageA,2005-09-23 21:00:00,0.17023963182130689
Zambia,storageA,2005-09-23 22:00:00,0.17024962165513507
Zambia,storageA,2005-09-23 23:00:00,0.17025961389723146
Zambia,storageA,2005-09-24 00:00:00,0.17026960854922293
Zambia,storageA,2005-09-24 01:00:00,0.17027960561324984
Zambia,storageA,2005-09-24 02:00:00,0.17028960509104454
Zambia,storageA,2005-09-24 03:00:00,0.17029960698464838
Zambia,storageA,2005-09-24 04:00:00,0.1703096112957967
Zambia,storageA,2005-09-24 05:00:00,0.17031961802632908
Zambia,storageA,2005-09-24 06:00:00,0.17032962717839384
Zambia,storageA,2005-09-24 07:00:00,0.17033963875373126
Zambia,storageA,2005-09-24 08:00:00,0.17034965275418554
Zambia,storageA,2005-09-24 09:00:00,0.17035966918180748
Zambia,storageA,2005-09-24 10:00:00,0.17036968803844454
Zambia,storageA,2005-09-24 11:00:00,0.17037970932594554
Zambia,storageA,2005-09-24 12:00:00,0.17038973304626387
Zambia,storageA,2005-09-24 13:00:00,0.17039975920135406
Zambia,storageA,2005-09-24 14:00:00,0.17040978779306978
Zambia,storageA,2005-09-24 15:00:00,0.1704198188232666
Zambia,storageA,2005-09-24 16:00:00,0.17042985229400653
Zambia,storageA,2005-09-24 17:00:00,0.1704398882071482
Zambia,storageA,2005-09-24 18:00:00,0.17044992656455174
Zambia,storageA,2005-09-24 19:00:00,0.17045996736818164
Zambia,storageA,2005-09-24 20:00:00,0.1704700106201064
Zambia,storageA,2005-09-24 21:00:00,0.17048005632198582
Zambia,storageA,2005-09-24 22:00:00,0.17049010447599453
Zambia,storageA,2005-09-24 23:00:00,0.17050015508389807
Zambia,storageA,2005-09-25 00:00:00,0.17051020814766887
Zambia,storageA,2005-09-25 01:00:00,0.17052026366928136
Zambia,storageA,2005-09-25 02:00:00,0.1705303216506083
Zambia,storageA,2005-09-25 03:00:00,0.17054038209373015
Zambia,storageA,2005-09-25 04:00:00,0.1705504450004204
Zambia,storageA,2005-09-25 05:00:00,0.1705605103727626
Zambia,storageA,2005-09-25 06:00:00,0.1705705782126363
Zambia,storageA,2005-09-25 07:00:00,0.17058064852202565
Zambia,storageA,2005-09-25 08:00:00,0.17059072130281347
Zambia,storageA,2005-09-25 09:00:00,0.17060079655698707
Zambia,storageA,2005-09-25 10:00:00,0.1706108742865355
Zambia,storageA,2005-09-25 11:00:00,0.17062095449344955
Zambia,storageA,2005-09-25 12:00:00,0.17063103717951564
Zambia,storageA,2005-09-25 13:00:00,0.1706411223468308
